plan_id,crop_id,crop_name,modified_by,ABND_act,CMPL_act,PLAN_act,UNPL_act,DEFR_act,user_name,company_id
2792,885,BITTERGOURD (Del/Nwl-Sum),15,42,89,0,4,0,Mukesh Saini,2000
2958,873,TOMATO OVAL (Del/Nwl-Sum),15,18,90,0,4,0,Mukesh Saini,2000
3076,873,TOMATO OVAL (Del/Nwl-Sum),15,28,78,0,4,0,Mukesh Saini,2000
3121,888,WATERMELON  (Del/Nwl-Sum),15,11,73,0,5,1,Mukesh Saini,2000
3229,873,TOMATO OVAL (Del/Nwl-Sum),15,19,88,0,4,0,Mukesh Saini,2000
3238,888,WATERMELON  (Del/Nwl-Sum),15,15,68,0,5,1,Mukesh Saini,2000
3241,888,WATERMELON  (Del/Nwl-Sum),15,9,73,0,5,1,Mukesh Saini,2000
3242,891,CLUSTER BEAN (Nwl-Sum),15,8,93,0,4,0,Mukesh Saini,2000
3243,892,CHILLI - GREEN (Del/Nwl-Sum),15,8,97,113,4,0,Mukesh Saini,2000
3244,885,BITTERGOURD (Del/Nwl-Sum),15,8,104,21,4,0,Mukesh Saini,2000
3245,854,BEETROOT (Del/Nwl-Sum),15,22,62,0,4,1,Mukesh Saini,2000
3274,888,WATERMELON  (Del/Nwl-Sum),15,18,67,0,5,0,Mukesh Saini,2000
3275,873,TOMATO OVAL (Del/Nwl-Sum),15,23,86,0,4,0,Mukesh Saini,2000
3276,888,WATERMELON  (Del/Nwl-Sum),15,8,74,0,5,0,Mukesh Saini,2000
3277,873,TOMATO OVAL (Del/Nwl-Sum),15,23,86,0,4,0,Mukesh Saini,2000
3278,873,TOMATO OVAL (Del/Nwl-Sum),15,18,91,0,4,0,Mukesh Saini,2000
3279,888,WATERMELON  (Del/Nwl-Sum),15,11,69,0,5,1,Mukesh Saini,2000
3280,888,WATERMELON  (Del/Nwl-Sum),15,35,45,0,5,0,Mukesh Saini,2000
3337,873,TOMATO OVAL (Del/Nwl-Sum),15,48,58,0,4,0,Mukesh Saini,2000
3338,873,TOMATO OVAL (Del/Nwl-Sum),15,30,67,0,4,10,Mukesh Saini,2000
3339,888,WATERMELON  (Del/Nwl-Sum),15,18,63,0,5,0,Mukesh Saini,2000
3340,892,CHILLI - GREEN (Del/Nwl-Sum),15,7,72,137,4,1,Mukesh Saini,2000
3341,892,CHILLI - GREEN (Del/Nwl-Sum),15,3,76,137,4,1,Mukesh Saini,2000
3342,891,CLUSTER BEAN (Nwl-Sum),15,14,76,11,4,2,Mukesh Saini,2000
3373,892,CHILLI - GREEN (Del/Nwl-Sum),15,2,77,137,4,1,Mukesh Saini,2000
3374,891,CLUSTER BEAN (Nwl-Sum),15,10,82,8,4,2,Mukesh Saini,2000
3376,892,CHILLI - GREEN (Del/Nwl-Sum),15,5,77,135,4,0,Mukesh Saini,2000
3377,891,CLUSTER BEAN (Nwl-Sum),15,12,79,9,4,1,Mukesh Saini,2000
3471,892,CHILLI - GREEN (Del/Nwl-Sum),15,4,69,143,4,2,Mukesh Saini,2000
3472,892,CHILLI - GREEN (Del/Nwl-Sum),15,3,63,150,4,0,Mukesh Saini,2000
3509,891,CLUSTER BEAN (Nwl-Sum),15,10,70,18,4,2,Mukesh Saini,2000
3510,892,CHILLI - GREEN (Del/Nwl-Sum),15,5,71,143,4,2,Mukesh Saini,2000
3817,864,BRINJAL (Del/Nwl-Sum/Win),15,1,24,143,4,0,Mukesh Saini,2000
3818,864,BRINJAL (Del/Nwl-Sum/Win),15,1,23,144,4,0,Mukesh Saini,2000
1737,805,BEETROOT (RA),16,45,0,0,4,1,Chennakikrishna,2000
2253,835,PUMPKIN - GREEN (RA),16,47,37,0,5,16,Chennakikrishna,2000
2254,805,BEETROOT (RA),16,20,34,0,4,0,Chennakikrishna,2000
2579,812,CAULIFLOWER (RA),16,33,12,0,4,2,Chennakikrishna,2000
2785,835,PUMPKIN - GREEN (RA),16,38,63,0,5,0,Chennakikrishna,2000
452,817,CHILLI - GREEN,17,30,102,0,31,0,Aniket Ade,2000
453,801,TOMATO HYBRID (RA),17,6,75,0,19,0,Aniket Ade,2000
454,818,ONION - RED (RA),17,7,58,0,20,0,Aniket Ade,2000
455,801,TOMATO HYBRID (RA),17,21,69,0,19,0,Aniket Ade,2000
619,805,BEETROOT (RA),17,20,22,0,10,0,Aniket Ade,2000
977,805,BEETROOT (RA),17,33,15,0,4,0,Aniket Ade,2000
1109,804,CLUSTER BEAN (RA),17,61,14,0,4,0,Aniket Ade,2000
1274,808,CORN SWEET (RA),17,64,11,0,4,0,Aniket Ade,2000
1275,820,BRINJAL (RA),17,125,2,0,4,0,Aniket Ade,2000
1325,812,CAULIFLOWER (RA),17,9,39,0,4,0,Aniket Ade,2000
1341,801,TOMATO HYBRID (RA),17,27,78,0,4,0,Aniket Ade,2000
1352,805,BEETROOT (RA),17,6,46,0,4,0,Aniket Ade,2000
1358,811,CABBAGE (RA),17,13,52,0,4,0,Aniket Ade,2000
1484,801,TOMATO HYBRID (RA),17,72,53,0,4,0,Aniket Ade,2000
1485,805,BEETROOT (RA),17,14,34,0,4,0,Aniket Ade,2000
1488,812,CAULIFLOWER (RA),17,18,41,0,4,0,Aniket Ade,2000
1508,812,CAULIFLOWER (RA),17,10,64,0,4,0,Aniket Ade,2000
1509,811,CABBAGE (RA),17,6,60,0,4,0,Aniket Ade,2000
1578,812,CAULIFLOWER (RA),17,25,49,0,4,0,Aniket Ade,2000
1595,805,BEETROOT (RA),17,1,41,0,4,8,Aniket Ade,2000
1652,805,BEETROOT (RA),17,47,12,0,4,0,Aniket Ade,2000
1715,811,CABBAGE (RA),17,6,47,0,4,0,Aniket Ade,2000
1719,841,TOMATO ROUND DESI (RA),17,31,76,0,4,0,Aniket Ade,2000
1775,819,POTATO (RA),17,22,48,0,4,2,Aniket Ade,2000
1847,811,CABBAGE (RA),17,5,50,0,4,0,Aniket Ade,2000
1848,812,CAULIFLOWER (RA),17,5,55,0,4,0,Aniket Ade,2000
1850,812,CAULIFLOWER (RA),17,15,45,0,4,0,Aniket Ade,2000
1932,818,ONION - RED (RA),17,14,46,0,4,0,Aniket Ade,2000
1940,801,TOMATO HYBRID (RA),17,13,92,0,4,0,Aniket Ade,2000
1941,801,TOMATO HYBRID (RA),17,17,87,0,4,0,Aniket Ade,2000
1942,801,TOMATO HYBRID (RA),17,14,90,0,4,0,Aniket Ade,2000
1965,811,CABBAGE (RA),17,75,0,0,4,0,Aniket Ade,2000
1981,811,CABBAGE (RA),17,10,51,0,4,0,Aniket Ade,2000
1983,803,LADY FINGER (RA),17,17,76,0,4,0,Aniket Ade,2000
2009,808,CORN SWEET (RA),17,9,37,0,4,0,Aniket Ade,2000
2057,805,BEETROOT (RA),17,15,37,0,4,4,Aniket Ade,2000
2096,824,CORIANDER – Leaf (RA),17,1,27,0,3,0,Aniket Ade,2000
2098,828,FENUGREEK (RA),17,1,36,0,4,0,Aniket Ade,2000
2099,817,CHILLI - GREEN,17,121,62,0,4,2,Aniket Ade,2000
2100,816,CARROT - ORANGE (RA),17,0,88,0,4,0,Aniket Ade,2000
2101,835,PUMPKIN - GREEN (RA),17,0,99,0,5,0,Aniket Ade,2000
2102,803,LADY FINGER (RA),17,84,31,0,4,1,Aniket Ade,2000
2103,851,RIDGE GOURD (RA),17,49,51,0,5,6,Aniket Ade,2000
2104,807,BOTTLEGOURD (RA),17,5,99,0,5,0,Aniket Ade,2000
2105,810,SPINACH (RA),17,0,27,0,4,0,Aniket Ade,2000
2169,811,CABBAGE (RA),17,0,64,0,4,0,Aniket Ade,2000
2170,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),17,0,55,0,4,0,Aniket Ade,2000
2171,812,CAULIFLOWER (RA),17,6,80,0,4,0,Aniket Ade,2000
2189,812,CAULIFLOWER (RA),17,28,53,0,4,3,Aniket Ade,2000
2191,811,CABBAGE (RA),17,5,51,0,4,0,Aniket Ade,2000
2212,818,ONION - RED (RA),17,7,49,0,4,0,Aniket Ade,2000
2213,818,ONION - RED (RA),17,8,49,0,4,0,Aniket Ade,2000
2229,818,ONION - RED (RA),17,9,66,0,4,0,Aniket Ade,2000
2230,818,ONION - RED (RA),17,9,49,0,4,0,Aniket Ade,2000
2231,818,ONION - RED (RA),17,9,50,0,4,0,Aniket Ade,2000
2232,818,ONION - RED (RA),17,65,7,0,4,3,Aniket Ade,2000
2235,841,TOMATO ROUND DESI (RA),17,13,90,0,4,0,Aniket Ade,2000
2287,803,LADY FINGER (RA),17,94,23,0,4,3,Aniket Ade,2000
2307,818,ONION - RED (RA),17,0,75,0,4,0,Aniket Ade,2000
2311,818,ONION - RED (RA),17,7,67,0,4,0,Aniket Ade,2000
2358,841,TOMATO ROUND DESI (RA),17,11,92,0,4,0,Aniket Ade,2000
2359,801,TOMATO HYBRID (RA),17,22,91,0,4,0,Aniket Ade,2000
2365,801,TOMATO HYBRID (RA),17,13,99,0,4,0,Aniket Ade,2000
2385,805,BEETROOT (RA),17,2,89,0,4,0,Aniket Ade,2000
2386,824,CORIANDER – Leaf (RA),17,6,16,0,3,0,Aniket Ade,2000
2436,801,TOMATO HYBRID (RA),17,41,86,0,4,0,Aniket Ade,2000
2437,811,CABBAGE (RA),17,10,64,0,4,0,Aniket Ade,2000
2438,811,CABBAGE (RA),17,8,55,0,4,0,Aniket Ade,2000
2448,841,TOMATO ROUND DESI (RA),17,30,98,0,4,0,Aniket Ade,2000
2453,801,TOMATO HYBRID (RA),17,32,94,0,4,0,Aniket Ade,2000
2454,801,TOMATO HYBRID (RA),17,35,91,0,4,0,Aniket Ade,2000
2515,832,BROCCOLI (RA),17,2,43,0,4,0,Aniket Ade,2000
2517,811,CABBAGE (RA),17,3,48,0,4,0,Aniket Ade,2000
2530,801,TOMATO HYBRID (RA),17,45,81,0,4,0,Aniket Ade,2000
2532,818,ONION - RED (RA),17,9,49,0,4,0,Aniket Ade,2000
2534,812,CAULIFLOWER (RA),17,23,45,0,4,0,Aniket Ade,2000
2700,801,TOMATO HYBRID (RA),17,42,86,0,4,0,Aniket Ade,2000
2701,801,TOMATO HYBRID (RA),17,36,92,0,4,0,Aniket Ade,2000
2755,811,CABBAGE (RA),17,3,66,0,4,0,Aniket Ade,2000
2760,801,TOMATO HYBRID (RA),17,42,86,0,4,0,Aniket Ade,2000
2800,820,BRINJAL (RA),17,4,121,1,4,2,Aniket Ade,2000
2805,801,TOMATO HYBRID (RA),17,66,62,0,4,0,Aniket Ade,2000
2806,801,TOMATO HYBRID (RA),17,40,86,0,4,0,Aniket Ade,2000
2809,801,TOMATO HYBRID (RA),17,43,85,0,4,0,Aniket Ade,2000
2813,812,CAULIFLOWER (RA),17,43,46,0,4,0,Aniket Ade,2000
2874,801,TOMATO HYBRID (RA),17,41,71,0,4,12,Aniket Ade,2000
2939,811,CABBAGE (RA),17,54,0,0,0,0,Aniket Ade,2000
2940,804,CLUSTER BEAN (RA),17,77,0,0,0,0,Aniket Ade,2000
2941,804,CLUSTER BEAN (RA),17,5,72,0,0,0,Aniket Ade,2000
2942,811,CABBAGE (RA),17,0,52,0,0,2,Aniket Ade,2000
2943,807,BOTTLEGOURD (RA),17,15,80,0,0,0,Aniket Ade,2000
2944,817,CHILLI - GREEN,17,46,64,0,0,8,Aniket Ade,2000
2945,852,COWPEA (POLE) (RA),17,21,49,0,0,0,Aniket Ade,2000
2946,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),17,0,48,0,0,0,Aniket Ade,2000
2974,806,BITTERGOURD (RA),17,9,83,0,0,0,Aniket Ade,2000
3011,811,CABBAGE (RA),17,51,0,0,0,0,Aniket Ade,2000
3012,811,CABBAGE (RA),17,0,49,0,0,2,Aniket Ade,2000
3053,806,BITTERGOURD (RA),17,15,78,0,0,0,Aniket Ade,2000
3054,825,CUCUMBER HYBRID (RA),17,21,52,0,0,0,Aniket Ade,2000
3055,812,CAULIFLOWER (RA),17,14,41,0,0,0,Aniket Ade,2000
3074,801,TOMATO HYBRID (RA),17,41,66,0,0,0,Aniket Ade,2000
3077,811,CABBAGE (RA),17,5,50,0,0,1,Aniket Ade,2000
3078,811,CABBAGE (RA),17,4,51,0,0,1,Aniket Ade,2000
3079,812,CAULIFLOWER (RA),17,25,47,0,0,0,Aniket Ade,2000
3107,801,TOMATO HYBRID (RA),17,33,73,0,0,0,Aniket Ade,2000
3285,811,CABBAGE (RA),17,4,47,0,0,1,Aniket Ade,2000
3298,801,TOMATO HYBRID (RA),17,43,63,0,0,0,Aniket Ade,2000
3362,806,BITTERGOURD (RA),17,2,68,24,0,0,Aniket Ade,2000
3363,806,BITTERGOURD (RA),17,2,66,25,0,0,Aniket Ade,2000
3364,806,BITTERGOURD (RA),17,2,64,27,0,0,Aniket Ade,2000
3365,801,TOMATO HYBRID (RA),17,65,38,0,0,3,Aniket Ade,2000
3378,812,CAULIFLOWER (RA),17,18,35,0,0,1,Aniket Ade,2000
3424,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),17,1,40,0,0,0,Aniket Ade,2000
3478,806,BITTERGOURD (RA),17,1,63,27,0,0,Aniket Ade,2000
3497,805,BEETROOT (RA),17,0,50,15,0,0,Aniket Ade,2000
3498,820,BRINJAL (RA),17,0,39,61,0,2,Aniket Ade,2000
3499,812,CAULIFLOWER (RA),17,29,37,0,4,1,Aniket Ade,2000
3532,841,TOMATO ROUND DESI (RA),17,71,36,0,0,3,Aniket Ade,2000
3541,825,CUCUMBER HYBRID (RA),17,15,49,0,0,0,Aniket Ade,2000
3548,852,COWPEA (POLE) (RA),17,1,34,32,0,2,Aniket Ade,2000
3588,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),17,6,31,0,0,1,Aniket Ade,2000
3590,807,BOTTLEGOURD (RA),17,47,44,0,0,0,Aniket Ade,2000
3591,851,RIDGE GOURD (RA),17,54,38,0,0,0,Aniket Ade,2000
3623,825,CUCUMBER HYBRID (RA),17,0,38,24,0,2,Aniket Ade,2000
3652,825,CUCUMBER HYBRID (RA),17,2,36,34,0,0,Aniket Ade,2000
3653,813,BEANS - FRENCH (Pole Type) (RA),17,0,36,23,0,2,Aniket Ade,2000
3655,825,CUCUMBER HYBRID (RA),17,1,31,31,0,0,Aniket Ade,2000
3659,835,PUMPKIN - GREEN (RA),17,1,29,43,0,0,Aniket Ade,2000
3660,808,CORN SWEET (RA),17,1,16,16,0,0,Aniket Ade,2000
3753,825,CUCUMBER HYBRID (RA),17,1,25,35,0,2,Aniket Ade,2000
3754,801,TOMATO HYBRID (RA),17,0,21,81,0,2,Aniket Ade,2000
3766,801,TOMATO HYBRID (RA),17,0,23,81,0,0,Aniket Ade,2000
3787,812,CAULIFLOWER (RA),17,0,25,33,0,0,Aniket Ade,2000
3789,808,CORN SWEET (RA),17,0,17,15,0,0,Aniket Ade,2000
3809,805,BEETROOT (RA),17,0,20,27,4,0,Aniket Ade,2000
3810,806,BITTERGOURD (RA),17,0,25,69,0,0,Aniket Ade,2000
3811,825,CUCUMBER HYBRID (RA),17,0,15,45,0,4,Aniket Ade,2000
3812,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),17,0,22,14,0,1,Aniket Ade,2000
3813,811,CABBAGE (RA),17,0,19,22,0,0,Aniket Ade,2000
3814,812,CAULIFLOWER (RA),17,45,0,0,0,0,Aniket Ade,2000
3815,841,TOMATO ROUND DESI (RA),17,0,15,88,0,3,Aniket Ade,2000
3821,801,TOMATO HYBRID (RA),17,0,17,85,0,2,Aniket Ade,2000
3824,817,CHILLI - GREEN,17,0,20,87,0,0,Aniket Ade,2000
3825,820,BRINJAL (RA),17,0,18,55,0,0,Aniket Ade,2000
3826,825,CUCUMBER HYBRID (RA),17,0,24,39,0,0,Aniket Ade,2000
3827,801,TOMATO HYBRID (RA),17,0,22,61,0,1,Aniket Ade,2000
3828,852,COWPEA (POLE) (RA),17,0,16,51,0,0,Aniket Ade,2000
3829,804,CLUSTER BEAN (RA),17,1,20,39,0,0,Aniket Ade,2000
3830,816,CARROT - ORANGE (RA),17,0,23,34,0,0,Aniket Ade,2000
3831,851,RIDGE GOURD (RA),17,0,24,59,0,0,Aniket Ade,2000
3832,813,BEANS - FRENCH (Pole Type) (RA),17,0,26,29,0,0,Aniket Ade,2000
3833,813,BEANS - FRENCH (Pole Type) (RA),17,0,21,33,0,0,Aniket Ade,2000
3834,803,LADY FINGER (RA),17,0,19,57,0,0,Aniket Ade,2000
3837,806,BITTERGOURD (RA),17,1,32,58,0,0,Aniket Ade,2000
3884,817,CHILLI - GREEN,17,0,17,95,0,0,Aniket Ade,2000
3919,806,BITTERGOURD (RA),17,0,0,99,0,0,Aniket Ade,2000
3920,811,CABBAGE (RA),17,0,0,42,0,0,Aniket Ade,2000
3921,812,CAULIFLOWER (RA),17,0,0,44,0,0,Aniket Ade,2000
636,119,BITTERGOURD,18,138,20,0,9,0,Shrinath Patil,1000
652,140,CUCUMBER,18,69,16,0,13,0,Shrinath Patil,1000
658,128,CAULIFLOWER,18,30,0,0,13,0,Shrinath Patil,1000
663,125,CABBAGE,18,11,18,0,13,0,Shrinath Patil,1000
664,125,CABBAGE,18,26,16,0,19,0,Shrinath Patil,1000
666,125,CABBAGE,18,6,22,0,13,0,Shrinath Patil,1000
668,140,CUCUMBER,18,61,19,0,1,0,Shrinath Patil,1000
669,125,CABBAGE,18,5,22,0,1,0,Shrinath Patil,1000
673,125,CABBAGE,18,29,0,0,13,0,Shrinath Patil,1000
674,125,CABBAGE,18,27,0,0,1,0,Shrinath Patil,1000
675,119,BITTERGOURD,18,71,87,0,9,0,Shrinath Patil,1000
676,140,CUCUMBER,18,80,0,0,1,0,Shrinath Patil,1000
677,118,BHENDI,18,8,55,0,14,0,Shrinath Patil,1000
678,121,BRINJAL,18,29,18,0,15,0,Shrinath Patil,1000
679,163,TOMATO,18,39,31,0,17,0,Shrinath Patil,1000
680,125,CABBAGE,18,22,7,0,13,0,Shrinath Patil,1000
682,163,TOMATO,18,123,0,0,17,0,Shrinath Patil,1000
683,119,BITTERGOURD,18,159,0,0,10,0,Shrinath Patil,1000
684,140,CUCUMBER,18,88,0,0,13,0,Shrinath Patil,1000
708,119,BITTERGOURD,18,159,0,0,10,0,Shrinath Patil,1000
916,140,CUCUMBER,18,57,0,0,13,0,Shrinath Patil,1000
929,125,CABBAGE,18,29,0,0,13,0,Shrinath Patil,1000
932,121,BRINJAL,18,56,0,0,18,0,Shrinath Patil,1000
933,125,CABBAGE,18,39,0,0,18,0,Shrinath Patil,1000
937,119,BITTERGOURD,18,37,122,0,10,0,Shrinath Patil,1000
938,121,BRINJAL,18,6,41,0,15,0,Shrinath Patil,1000
940,121,BRINJAL,18,3,36,0,15,0,Shrinath Patil,1000
941,125,CABBAGE,18,14,15,0,13,0,Shrinath Patil,1000
942,140,CUCUMBER,18,38,19,0,13,0,Shrinath Patil,1000
1099,163,TOMATO,18,1,122,0,16,0,Shrinath Patil,1000
1100,125,CABBAGE,18,48,0,0,14,0,Shrinath Patil,1000
1102,140,CUCUMBER,18,57,0,0,13,0,Shrinath Patil,1000
1103,119,BITTERGOURD,18,3,155,0,9,0,Shrinath Patil,1000
1104,118,BHENDI,18,11,47,0,14,0,Shrinath Patil,1000
1105,125,CABBAGE,18,29,0,0,13,0,Shrinath Patil,1000
1106,125,CABBAGE,18,29,0,0,13,0,Shrinath Patil,1000
1107,121,BRINJAL,18,39,0,0,15,0,Shrinath Patil,1000
1108,143,FRENCH BEAN (Bush Type),18,47,0,0,13,0,Shrinath Patil,1000
1145,163,TOMATO,18,22,37,0,17,0,Shrinath Patil,1000
1147,133,GREEN CHILLI,18,10,58,0,19,0,Shrinath Patil,1000
1148,158,RIDGE GOURD,18,32,76,0,12,0,Shrinath Patil,1000
1149,140,CUCUMBER,18,6,79,0,13,0,Shrinath Patil,1000
1151,133,GREEN CHILLI,18,9,59,0,19,0,Shrinath Patil,1000
1152,133,GREEN CHILLI,18,8,60,0,19,0,Shrinath Patil,1000
1153,128,CAULIFLOWER,18,1,34,0,14,0,Shrinath Patil,1000
1213,128,CAULIFLOWER,18,0,30,0,13,0,Shrinath Patil,1000
1217,128,CAULIFLOWER,18,0,30,0,13,0,Shrinath Patil,1000
1218,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1220,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1221,121,BRINJAL,18,0,97,0,14,0,Shrinath Patil,1000
1231,121,BRINJAL,18,0,39,0,15,0,Shrinath Patil,1000
1246,133,GREEN CHILLI,18,10,58,0,19,0,Shrinath Patil,1000
1247,121,BRINJAL,18,0,39,0,15,0,Shrinath Patil,1000
1248,121,BRINJAL,18,0,39,0,15,0,Shrinath Patil,1000
1249,121,BRINJAL,18,0,39,0,15,0,Shrinath Patil,1000
1257,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1258,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1283,143,FRENCH BEAN (Bush Type),18,0,47,0,13,0,Shrinath Patil,1000
1285,140,CUCUMBER,18,1,56,0,13,0,Shrinath Patil,1000
1288,227,FRENCH BEAN (Pole Type),18,0,77,0,13,0,Shrinath Patil,1000
1289,121,BRINJAL,18,1,47,0,11,0,Shrinath Patil,1000
1290,140,CUCUMBER,18,3,56,0,11,0,Shrinath Patil,1000
1291,120,BOTTLEGOURD,18,4,71,0,11,0,Shrinath Patil,1000
1292,125,CABBAGE,18,0,29,0,13,0,Shrinath Patil,1000
1293,143,FRENCH BEAN (Bush Type),18,19,32,0,8,0,Shrinath Patil,1000
1307,133,GREEN CHILLI,18,11,57,0,19,0,Shrinath Patil,1000
1308,125,CABBAGE,18,16,13,0,13,0,Shrinath Patil,1000
1309,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1310,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1311,133,GREEN CHILLI,18,8,60,0,19,0,Shrinath Patil,1000
1312,120,BOTTLEGOURD,18,10,68,0,12,0,Shrinath Patil,1000
1313,128,CAULIFLOWER,18,20,10,0,13,0,Shrinath Patil,1000
1314,133,GREEN CHILLI,18,45,23,0,19,0,Shrinath Patil,1000
1315,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1316,133,GREEN CHILLI,18,19,49,0,19,0,Shrinath Patil,1000
1330,125,CABBAGE,18,0,29,0,13,0,Shrinath Patil,1000
1333,140,CUCUMBER,18,34,30,0,13,0,Shrinath Patil,1000
1334,121,BRINJAL,18,24,15,0,15,0,Shrinath Patil,1000
1335,163,TOMATO,18,41,18,0,17,0,Shrinath Patil,1000
1383,121,BRINJAL,18,1,38,0,15,0,Shrinath Patil,1000
1387,121,BRINJAL,18,0,39,0,15,0,Shrinath Patil,1000
1388,227,FRENCH BEAN (Pole Type),18,0,77,0,13,0,Shrinath Patil,1000
1389,133,GREEN CHILLI,18,144,1,0,18,0,Shrinath Patil,1000
1390,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1391,229,LABLAB (Pole Type),18,24,69,0,14,0,Shrinath Patil,1000
1392,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1393,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1394,118,BHENDI,18,0,58,0,14,0,Shrinath Patil,1000
1395,118,BHENDI,18,0,82,0,14,0,Shrinath Patil,1000
1450,358,TOMATO (BM1),18,76,51,0,9,0,Shrinath Patil,1000
1455,354,GREEN CHILLI (BM1),18,0,74,0,11,0,Shrinath Patil,1000
1459,358,TOMATO (BM1),18,11,52,0,10,0,Shrinath Patil,1000
1462,352,CAULIFLOWER (BM1),18,0,34,0,8,0,Shrinath Patil,1000
1487,359,BHENDI (BM1),18,4,60,0,10,0,Shrinath Patil,1000
1489,352,CAULIFLOWER (BM1),18,0,34,0,8,0,Shrinath Patil,1000
1586,354,GREEN CHILLI (BM1),18,0,159,0,10,0,Shrinath Patil,1000
1587,352,CAULIFLOWER (BM1),18,0,58,0,9,0,Shrinath Patil,1000
1597,358,TOMATO (BM1),18,10,63,0,10,0,Shrinath Patil,1000
1598,353,BRINJAL (BM1),18,2,50,0,11,0,Shrinath Patil,1000
1698,355,CUCUMBER (BM1),18,0,82,0,3,0,Shrinath Patil,1000
1701,354,GREEN CHILLI (BM1),18,0,117,0,3,0,Shrinath Patil,1000
1702,353,BRINJAL (BM1),18,0,118,0,3,0,Shrinath Patil,1000
1713,354,GREEN CHILLI (BM1),18,42,78,0,0,0,Shrinath Patil,1000
1714,146,LABLAB (Bush Type),18,0,67,0,2,0,Shrinath Patil,1000
1743,137,CLUSTER BEAN,18,0,50,0,9,0,Shrinath Patil,1000
1895,353,BRINJAL (BM1),18,0,78,0,4,0,Shrinath Patil,1000
2018,146,LABLAB (Bush Type),18,0,67,0,2,0,Shrinath Patil,1000
2022,358,TOMATO (BM1),18,18,126,0,3,0,Shrinath Patil,1000
2056,355,CUCUMBER (BM1),18,0,106,0,3,0,Shrinath Patil,1000
2139,353,BRINJAL (BM1),18,0,118,0,3,0,Shrinath Patil,1000
2172,228,GROUNDNUT,18,1,32,0,14,0,Shrinath Patil,1000
2173,228,GROUNDNUT,18,0,33,0,14,0,Shrinath Patil,1000
2174,352,CAULIFLOWER (BM1),18,0,44,0,3,0,Shrinath Patil,1000
2204,354,GREEN CHILLI (BM1),18,2,115,0,3,0,Shrinath Patil,1000
2224,355,CUCUMBER (BM1),18,82,0,0,3,0,Shrinath Patil,1000
2225,359,BHENDI (BM1),18,0,133,0,3,0,Shrinath Patil,1000
2226,355,CUCUMBER (BM1),18,0,106,0,3,0,Shrinath Patil,1000
2227,355,CUCUMBER (BM1),18,0,106,0,3,0,Shrinath Patil,1000
2228,354,GREEN CHILLI (BM1),18,5,112,0,3,0,Shrinath Patil,1000
2236,359,BHENDI (BM1),18,133,0,0,3,0,Shrinath Patil,1000
2237,358,TOMATO (BM1),18,0,91,0,3,0,Shrinath Patil,1000
2239,359,BHENDI (BM1),18,103,0,0,3,0,Shrinath Patil,1000
2261,358,TOMATO (BM1),18,0,91,0,3,0,Shrinath Patil,1000
2417,358,TOMATO (BM1),18,0,91,0,3,0,Shrinath Patil,1000
2418,355,CUCUMBER (BM1),18,0,75,0,3,0,Shrinath Patil,1000
2501,354,GREEN CHILLI (BM1),18,127,2,0,4,0,Shrinath Patil,1000
2780,358,TOMATO (BM1),18,90,1,0,3,0,Shrinath Patil,1000
2908,358,TOMATO (BM1),18,16,127,0,3,0,Shrinath Patil,1000
2910,356,RIDGE GOURD (BM1),18,125,0,0,4,0,Shrinath Patil,1000
3192,357,BITTERGOURD (BM1),18,62,114,0,3,0,Shrinath Patil,1000
3193,357,BITTERGOURD (BM1),18,62,114,0,3,0,Shrinath Patil,1000
3194,357,BITTERGOURD (BM1),18,62,114,0,3,0,Shrinath Patil,1000
3197,357,BITTERGOURD (BM1),18,67,109,0,3,0,Shrinath Patil,1000
3198,357,BITTERGOURD (BM1),18,66,110,0,3,0,Shrinath Patil,1000
3199,357,BITTERGOURD (BM1),18,66,110,0,3,0,Shrinath Patil,1000
3200,357,BITTERGOURD (BM1),18,62,114,0,3,0,Shrinath Patil,1000
3559,357,BITTERGOURD (BM1),18,90,86,0,3,0,Shrinath Patil,1000
989,303,BANANA (Red),19,13,67,8,2,0,Dharani,3000
995,301,BANANA (G9),19,15,59,0,5,0,Dharani,3000
998,301,BANANA (G9),19,31,43,0,4,0,Dharani,3000
999,301,BANANA (G9),19,29,44,0,5,0,Dharani,3000
1000,301,BANANA (G9),19,19,46,0,3,0,Dharani,3000
1011,305,BANANA (Njalipoovan),19,18,58,0,3,0,Dharani,3000
1012,301,BANANA (G9),19,27,47,0,4,0,Dharani,3000
1015,305,BANANA (Njalipoovan),19,27,47,0,5,0,Dharani,3000
